date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014-02-22,6032.0,6971.0,2658.0,2600.0,85300.0,59.0,3.1999999999999997,1023.8916666666668,-2.6458333333333335,0.0,1.4291666666666665
2014-02-23,4469.0,5288.0,2829.0,2042.0,82900.0,152.0,2.5416666666666665,1024.6541666666667,-2.725,0.0,1.0833333333333333
2014-02-24,6264.0,8365.0,3689.0,3267.0,123100.0,28.0,3.4791666666666665,1021.4583333333334,-2.1374999999999997,0.0,0.9333333333333332
2014-02-25,7874.0,9377.0,2494.0,3242.0,123500.0,36.0,3.9791666666666665,1020.1,-1.2708333333333333,0.0,1.1333333333333333
2014-02-26,8970.0,8571.0,2389.0,3299.0,109900.0,113.0,5.141666666666667,1017.1416666666668,0.4708333333333334,0.04583333333333334,1.425
2014-02-27,435.0,175.0,477.0,771.0,11500.0,1267.0,3.9625,1023.0791666666668,-11.487499999999999,0.0,2.4833333333333334
2014-02-28,2009.0,2081.0,990.0,1752.0,34600.0,333.0,1.625,1020.3833333333333,-4.270833333333333,0.0,1.3833333333333335
2014-03-01,1699.0,1901.0,1079.0,1663.0,31100.0,816.0,5.933333333333334,1017.4375,-11.258333333333333,0.0,2.125
2014-03-02,3298.0,3899.0,1587.0,2395.0,64900.0,359.0,4.304166666666666,1016.5083333333333,-5.066666666666666,0.0,1.6624999999999999
2014-03-03,5234.0,5932.0,2731.0,2589.0,110000.0,49.0,1.875,1016.1125000000001,-2.6083333333333334,0.0,1.3708333333333333
2014-03-04,1344.0,1532.0,785.0,1229.0,28700.0,951.0,4.795833333333333,1020.775,-14.5375,0.0,2.6416666666666666
2014-03-05,514.0,727.0,448.0,1087.0,14500.0,1006.0,2.2958333333333334,1022.5124999999999,-16.008333333333333,0.0,2.2624999999999997
2014-03-06,353.0,558.0,376.0,918.0,12100.0,1216.0,3.5625,1023.7541666666666,-19.604166666666668,0.0,2.341666666666667
2014-03-07,1268.0,1733.0,685.0,1552.0,28300.0,619.0,3.6624999999999996,1023.2541666666666,-14.941666666666668,0.0,1.8375000000000001
2014-03-08,3398.0,3882.0,1859.0,2585.0,62300.0,287.0,4.208333333333333,1017.2791666666667,-6.254166666666666,0.0,1.2958333333333334
2014-03-09,2250.0,2652.0,1182.0,1937.0,40700.0,784.0,4.108333333333333,1020.0833333333334,-7.158333333333334,0.0,1.7874999999999999
2014-03-10,1962.0,2346.0,1234.0,2052.0,43600.0,368.0,3.766666666666667,1017.6625,-3.670833333333333,0.0,1.3125
2014-03-11,3807.0,6077.0,2181.0,2489.0,61600.0,705.0,7.654166666666666,1012.2708333333334,-2.9458333333333333,0.0,1.9666666666666668
2014-03-12,290.0,1081.0,247.0,757.0,8400.0,1546.0,7.716666666666666,1019.6458333333334,-15.345833333333333,0.0,3.0583333333333336
2014-03-13,510.0,1864.0,395.0,1010.0,14200.0,1311.0,7.408333333333334,1015.8583333333332,-14.166666666666666,0.0,2.3208333333333333
2014-03-14,541.0,1810.0,379.0,877.0,11300.0,1520.0,11.166666666666666,1011.9499999999999,-12.654166666666667,0.0,2.9875000000000003
2014-03-15,2338.0,4053.0,1152.0,2578.0,35700.0,494.0,11.612499999999999,1005.1458333333334,-5.3875,0.0,1.2541666666666667
2014-03-16,2708.0,4299.0,1872.0,1868.0,50300.0,1238.0,11.7125,1009.2791666666667,-2.0166666666666666,0.0,1.3541666666666667
2014-03-17,2245.0,5858.0,706.0,1459.0,28300.0,897.0,13.191666666666668,1007.0749999999999,-1.8916666666666666,0.0,2.4625
2014-03-18,868.0,2735.0,390.0,930.0,11600.0,1655.0,11.841666666666667,1016.1916666666666,-4.104166666666667,0.0,2.6166666666666667
2014-03-19,1189.0,2279.0,443.0,1311.0,19800.0,1037.0,9.045833333333333,1017.2958333333332,-4.758333333333334,0.0,2.1999999999999997
2014-03-20,330.0,839.0,144.0,802.0,10200.0,1428.0,11.729166666666666,1020.65,-8.870833333333334,0.0,2.2958333333333334
2014-03-21,615.0,1378.0,238.0,1204.0,15800.0,1278.0,13.258333333333333,1014.1625,-5.225,0.0,1.8083333333333333
2014-03-22,1190.0,2724.0,433.0,1525.0,22000.0,1092.0,13.858333333333334,1012.2875,-4.5249999999999995,0.0,1.8083333333333333
2014-03-23,2995.0,3864.0,1077.0,1682.0,34900.0,1980.0,12.924999999999999,1017.1208333333334,0.5083333333333332,0.0,1.5041666666666667
2014-03-24,5157.0,5697.0,1422.0,2606.0,45200.0,1276.0,13.254166666666668,1007.9041666666667,4.320833333333334,0.0,1.4583333333333333
2014-03-25,4427.0,5269.0,1130.0,2720.0,38400.0,1903.0,15.387500000000001,1004.4708333333333,5.3999999999999995,0.0,1.2333333333333334
2014-03-26,6463.0,7262.0,1208.0,3098.0,47900.0,1517.0,15.641666666666666,1004.5,9.016666666666667,0.0,1.1708333333333334
2014-03-27,5733.0,6476.0,868.0,3145.0,56400.0,74.0,13.625,1005.65,8.6,0.0,1.175
2014-03-28,2911.0,3421.0,665.0,1855.0,38300.0,935.0,16.2875,1002.5083333333333,9.358333333333333,0.0375,1.2083333333333333
2014-03-29,917.0,1500.0,239.0,1056.0,10600.0,1483.0,17.125,1007.2083333333334,3.2375000000000003,0.0,2.2083333333333335
2014-03-30,811.0,1617.0,218.0,1672.0,10600.0,1129.0,18.087500000000002,1009.4250000000001,1.0583333333333333,0.0,1.2666666666666668
2014-03-31,3209.0,3922.0,734.0,2401.0,40200.0,1023.0,16.491666666666667,1009.5749999999999,6.7625,0.0,1.3208333333333333
2014-04-01,2953.0,2626.0,408.0,1894.0,24800.0,1558.0,16.929166666666667,1006.4,6.7749999999999995,0.0,1.7958333333333334
2014-04-02,2529.0,3385.0,580.0,1685.0,20800.0,1847.0,16.941666666666666,1009.4583333333334,4.625,0.0,1.8958333333333333
2014-04-03,567.0,1523.0,158.0,1175.0,9900.0,1412.0,14.120833333333332,1017.5958333333333,-8.799999999999999,0.0,2.6875
2014-04-04,811.0,2682.0,193.0,1233.0,14700.0,1373.0,15.025,1009.2083333333334,-5.033333333333333,0.0,2.5833333333333335
2014-04-05,671.0,1901.0,151.0,1052.0,12600.0,1697.0,13.120833333333332,1016.4416666666666,-6.016666666666667,0.0,2.3375
2014-04-06,1394.0,3189.0,331.0,1756.0,16800.0,1374.0,15.387500000000001,1011.5041666666666,-0.9041666666666667,0.0,2.158333333333333
2014-04-07,2301.0,4122.0,566.0,1760.0,17500.0,2000.0,16.45416666666667,1007.2916666666666,3.5375,0.0,1.0083333333333333
2014-04-08,4171.0,6001.0,1051.0,2407.0,35500.0,2520.0,17.9375,1007.1125000000001,6.883333333333333,0.0,1.8541666666666667
2014-04-09,2892.0,5205.0,534.0,1414.0,24900.0,2003.0,20.849999999999998,1005.7375000000001,4.0875,0.0,1.6833333333333333
2014-04-10,2256.0,8867.0,760.0,1344.0,31500.0,1237.0,16.016666666666666,1016.0041666666666,0.9291666666666667,0.0,1.5541666666666665
2014-04-11,1514.0,2603.0,481.0,1706.0,23300.0,1350.0,14.549999999999999,1013.1916666666666,1.3708333333333333,0.0,1.175
2014-04-12,2361.0,3190.0,679.0,2044.0,36400.0,1646.0,14.825000000000001,1010.3125,2.5500000000000003,0.0,1.3541666666666667
2014-04-13,3727.0,4450.0,707.0,2074.0,31100.0,2251.0,16.5,1011.225,7.354166666666667,0.0,1.2291666666666667
2014-04-14,5032.0,5727.0,880.0,2338.0,45700.0,2241.0,18.870833333333334,1010.35,11.633333333333333,0.0,1.3875
2014-04-15,1974.0,3320.0,405.0,1453.0,21900.0,1287.0,17.033333333333335,1013.0625,7.845833333333334,0.0,1.5666666666666667
2014-04-16,1191.0,2379.0,315.0,1729.0,16200.0,1165.0,16.329166666666666,1008.0666666666666,1.9416666666666664,0.0,0.7833333333333333
2014-04-17,2304.0,2959.0,551.0,2078.0,31300.0,1179.0,14.183333333333332,1007.2375000000001,9.3625,0.09999999999999999,1.1708333333333332
2014-04-18,3217.0,3196.0,471.0,1875.0,37600.0,1466.0,16.495833333333334,1013.6458333333334,9.725,0.0,1.2874999999999999
2014-04-19,1375.0,1670.0,368.0,1528.0,17700.0,1553.0,13.208333333333334,1014.8125,3.5416666666666665,0.0,1.6791666666666665
2014-04-20,1503.0,1756.0,247.0,1591.0,16300.0,1382.0,15.291666666666666,1010.7791666666667,4.095833333333333,0.0,1.2041666666666666
2014-04-21,1223.0,1772.0,158.0,1731.0,16800.0,1390.0,16.849999999999998,1010.1458333333334,2.9166666666666665,0.0,1.4666666666666668
2014-04-22,1595.0,2397.0,205.0,1771.0,16300.0,1715.0,18.320833333333333,1007.4166666666666,4.608333333333333,0.0,1.8499999999999999
2014-04-23,3031.0,3558.0,596.0,1104.0,22100.0,2401.0,19.216666666666665,1004.5875,12.333333333333334,0.0,1.5416666666666667
2014-04-24,2657.0,2905.0,543.0,1099.0,20400.0,2515.0,19.224999999999998,1008.4083333333333,12.766666666666666,0.0,1.5875000000000001
2014-04-25,3156.0,4247.0,538.0,2163.0,23500.0,1763.0,18.6875,1011.1374999999999,10.591666666666667,0.30833333333333335,1.625
2014-04-26,990.0,1911.0,119.0,802.0,5500.0,1427.0,16.8,1014.4416666666666,6.1000000000000005,0.09166666666666667,1.8458333333333332
2014-04-27,1275.0,2010.0,155.0,1282.0,15200.0,1534.0,17.791666666666668,1014.6541666666667,6.3875,0.0,1.5416666666666667
2014-04-28,1337.0,2118.0,193.0,1312.0,16700.0,2097.0,19.104166666666668,1013.1374999999999,6.416666666666667,0.0,1.3208333333333333
2014-04-29,2255.0,3480.0,434.0,1801.0,23700.0,2275.0,19.650000000000002,1007.3000000000001,7.558333333333334,0.0,1.7208333333333332
2014-04-30,2779.0,3654.0,547.0,1594.0,22800.0,2840.0,21.029166666666665,1003.1166666666667,11.083333333333334,0.0,1.7249999999999999
2014-05-01,3234.0,4040.0,510.0,1019.0,17100.0,2523.0,19.35,1002.5708333333333,11.104166666666666,0.10416666666666667,2.4
2014-05-02,634.0,1064.0,62.0,700.0,2900.0,1779.0,15.549999999999999,1010.475,-0.2916666666666667,0.004166666666666667,2.6041666666666665
2014-05-03,1274.0,3044.0,153.0,1266.0,9800.0,1244.0,15.483333333333334,1007.375,0.08333333333333352,0.0,3.1458333333333335
2014-05-04,667.0,1282.0,57.0,669.0,23900.0,1620.0,12.691666666666668,1012.2291666666666,-7.333333333333333,0.0,3.295833333333333
2014-05-05,520.0,1342.0,136.0,1150.0,23600.0,1269.0,14.1625,1011.3666666666667,-4.133333333333334,0.0,2.0749999999999997
2014-05-06,1922.0,3267.0,741.0,1709.0,25200.0,2166.0,15.633333333333333,1002.3166666666666,4.575,0.016666666666666666,1.225
2014-05-07,1425.0,2612.0,365.0,1482.0,25600.0,1382.0,18.608333333333334,1001.2708333333334,2.095833333333333,0.0,1.9291666666666665
2014-05-08,1911.0,2653.5,447.0,1291.0,25500.0,2431.0,17.5,1008.3166666666666,7.5874999999999995,0.0,1.6125
2014-05-09,1566.0,2734.0,831.0,1548.0,33400.0,1793.0,17.379166666666666,1009.1916666666666,6.845833333333334,0.0,1.3208333333333333
2014-05-10,1241.0,2240.0,633.0,1444.0,31500.0,1709.0,16.458333333333332,1010.2875,7.704166666666667,0.041666666666666664,1.3125
2014-05-11,589.0,636.0,49.0,951.0,22800.0,1578.0,11.991666666666667,1000.7041666666668,10.700000000000001,1.1375,1.4749999999999999
2014-05-12,779.0,1583.0,153.0,1273.0,17300.0,1835.0,21.245833333333334,994.9,10.237499999999999,0.0,2.129166666666667
2014-05-13,1235.0,3022.0,241.0,1730.0,19200.0,1547.0,22.395833333333332,995.025,5.879166666666666,0.0,2.1458333333333335
2014-05-14,366.0,1692.0,110.0,767.0,9600.0,1654.0,17.870833333333334,999.8916666666668,0.7416666666666667,0.0,1.9958333333333333
2014-05-15,1500.0,4737.0,190.0,1778.0,15900.0,1174.0,19.933333333333334,994.5791666666668,6.266666666666667,0.0,1.3208333333333333
2014-05-16,1136.0,3199.0,276.0,1641.0,18400.0,1837.0,22.829166666666666,1001.5458333333332,6.570833333333333,0.0,1.4958333333333333
2014-05-17,1358.0,2824.0,757.0,1606.0,28500.0,2644.0,21.46666666666667,1006.7875,8.504166666666666,0.0,1.5833333333333333
2014-05-18,2031.0,3785.0,566.0,1681.0,25200.0,2997.0,23.204166666666666,1002.6041666666666,12.270833333333334,0.0,1.6958333333333335
2014-05-19,2643.0,3953.0,349.0,1210.0,26200.0,3515.0,22.733333333333334,998.9125,16.275000000000002,0.29583333333333334,1.2875
2014-05-20,2211.0,3352.0,228.0,1703.0,25800.0,2738.0,25.320833333333336,998.5333333333333,12.133333333333333,0.0,1.7375
2014-05-21,2598.3,4241.0,701.8,1473.4,39900.0,3195.0,24.0125,999.8249999999999,15.091666666666667,0.0,1.2833333333333334
2014-05-22,3342.0,5234.1,449.8,1985.6,41100.0,2551.0,26.620833333333334,1000.5500000000001,14.775,0.0,1.883333333333333
2014-05-23,1856.0,3646.0,542.0,1304.0,24400.0,3442.0,27.099999999999998,1003.8791666666666,14.833333333333334,0.0,1.5708333333333335
2014-05-24,2052.0,2734.0,177.0,1522.0,29400.0,1142.0,21.179166666666667,1002.1999999999999,19.4875,0.4375,0.7708333333333334
2014-05-25,1637.0,2976.0,55.0,809.0,15700.0,1506.0,23.52916666666667,1000.7875,7.5249999999999995,0.0,1.9916666666666665
2014-05-26,481.0,1767.0,79.0,1585.0,13300.0,1593.0,25.0125,993.3791666666666,6.5625,0.0,1.2874999999999999
2014-05-27,695.0,3465.0,65.0,1329.0,12800.0,1308.0,25.15833333333333,990.7375000000001,6.891666666666667,0.0,2.245833333333333
2014-05-28,637.0,2519.0,192.0,1446.0,19000.0,2136.0,27.308333333333334,994.3625000000001,9.066666666666666,0.0,2.308333333333333
2014-05-29,940.0,3098.0,295.0,1759.0,12700.0,2330.0,29.40833333333333,992.2333333333332,11.6625,0.0,1.1291666666666667
2014-05-30,2143.0,4603.0,1055.0,1785.0,41800.0,4053.0,28.5625,1000.0166666666668,14.762500000000001,0.0,1.0125
2014-05-31,2541.0,4978.0,1245.0,1526.0,58100.0,3787.0,26.758333333333336,1001.4458333333333,16.849999999999998,0.625,1.1291666666666667
2014-06-01,1091.0,1106.0,48.0,837.0,22800.0,2866.0,22.629166666666666,1002.9458333333333,17.295833333333334,0.7208333333333333,1.7916666666666667
2014-06-02,753.0,758.0,55.0,859.0,15900.0,2512.0,21.033333333333335,1005.5875,15.629166666666668,0.0,0.5208333333333334
2014-06-03,864.0,895.0,170.0,1121.0,18900.0,2747.0,24.770833333333332,1001.775,14.208333333333334,0.0,1.1291666666666667
2014-06-04,1249.0,2108.0,269.0,1371.0,28700.0,2437.0,24.866666666666664,1000.3375,16.575,0.0,1.0
2014-06-05,1550.0,2275.0,273.0,1432.0,23000.0,2953.0,27.45,998.3791666666666,17.404166666666665,0.0,1.0708333333333333
2014-06-06,1445.0,2218.0,285.0,1262.0,30700.0,1260.0,20.941666666666666,998.8583333333332,18.579166666666666,1.05,1.325
2014-06-07,276.0,524.0,48.0,837.0,12800.0,1471.0,23.008333333333336,998.1041666666666,11.908333333333333,0.0,1.6916666666666667
2014-06-08,723.0,1346.0,189.0,1590.0,21200.0,1120.0,20.983333333333334,996.4666666666667,15.345833333333333,0.3458333333333334,1.0416666666666667
2014-06-09,804.0,1210.0,141.0,1230.0,18200.0,1839.0,22.670833333333334,999.0291666666667,14.379166666666668,0.008333333333333333,1.1416666666666666
2014-06-10,1732.0,1902.0,146.0,1194.0,35000.0,1986.0,21.212500000000002,1002.9666666666667,17.729166666666668,0.6166666666666666,0.5875
2014-06-11,1185.0,1312.0,83.0,906.0,21400.0,1933.0,24.008333333333336,1003.9041666666667,16.375,0.0,1.0458333333333334
2014-06-12,672.0,1365.0,171.0,1169.0,15600.0,2082.0,27.3625,1000.0916666666667,15.075000000000001,0.0,1.3125
2014-06-13,1487.0,2153.0,278.0,1195.0,28000.0,2472.0,24.9375,1001.5416666666666,18.729166666666668,0.18333333333333332,1.0208333333333333
2014-06-14,977.0,1378.0,68.0,933.0,16800.0,3347.0,25.583333333333332,1000.5791666666668,19.141666666666666,0.0,0.85
2014-06-15,2678.0,3377.0,486.0,1283.0,34600.0,3554.0,26.15833333333333,998.4666666666667,19.895833333333332,0.012500000000000002,0.9458333333333333
2014-06-16,3350.0,3429.0,89.0,1008.0,28900.0,3088.0,25.474999999999998,996.3041666666667,20.625,0.012500000000000002,1.0999999999999999
2014-06-17,2348.0,2367.0,98.0,983.0,25000.0,2607.0,21.883333333333336,996.7833333333333,20.104166666666668,2.154166666666667,1.0333333333333334
2014-06-18,1834.0,1885.0,135.0,891.0,21400.0,2489.0,24.47083333333333,996.9250000000001,19.129166666666666,0.0,1.4416666666666667
2014-06-19,3300.0,3330.0,205.0,1071.0,33300.0,2325.0,23.90416666666667,998.7208333333333,20.345833333333335,0.9833333333333334,1.2
2014-06-20,1285.0,1348.0,71.0,687.0,22700.0,2209.0,23.05,1001.4125,18.7,1.1833333333333333,1.1125
2014-06-21,1670.0,1698.0,115.0,840.0,25500.0,2200.0,21.891666666666666,1002.8625000000001,18.7,0.625,0.9458333333333333
2014-06-22,933.0,1023.0,53.0,829.0,17000.0,2042.0,22.150000000000002,1003.1208333333334,17.941666666666666,0.0,0.9916666666666667
2014-06-23,596.0,957.0,48.0,1030.0,13600.0,2251.0,24.75,1001.8416666666667,16.929166666666667,0.0,0.8666666666666667
2014-06-24,1179.0,1969.0,119.0,1248.0,20300.0,2885.0,26.145833333333332,998.3666666666667,18.020833333333332,0.0,1.3166666666666667
2014-06-25,2664.0,3040.0,286.0,1217.0,34900.0,2115.0,24.304166666666664,997.5208333333334,20.783333333333335,0.0,1.4000000000000001
2014-06-26,2931.0,3242.0,67.0,870.0,30400.0,2989.0,27.400000000000002,997.125,22.120833333333334,0.0,1.3875
2014-06-27,335.0,906.0,49.0,1063.0,19800.0,1669.0,28.004166666666666,1000.6625,14.466666666666667,0.0,1.5791666666666666
2014-06-28,439.0,1061.0,301.0,1070.0,11800.0,1740.0,28.566666666666666,999.5124999999999,13.716666666666667,0.0,1.0250000000000001
2014-06-29,1041.0,2156.0,303.0,1282.0,30300.0,2668.0,28.445833333333336,999.9375,17.962500000000002,0.0,1.0666666666666667
2014-06-30,1564.0,2659.0,547.0,1382.0,28400.0,3348.0,29.520833333333332,999.6125000000001,18.0125,0.0,1.5208333333333333
2014-07-01,2435.0,3309.0,524.0,1045.0,29000.0,3402.0,27.5,998.5,20.3,0.2916666666666667,1.2708333333333333
2014-07-02,1359.0,1392.0,239.0,870.0,25400.0,2277.0,23.2375,997.275,22.45,0.17916666666666667,0.7583333333333333
2014-07-03,4291.0,4291.0,114.0,1056.0,34300.0,2121.0,26.208333333333332,995.3208333333333,23.691666666666666,0.0,0.8208333333333333
2014-07-04,4638.0,4718.0,253.0,1169.0,35800.0,2640.0,27.629166666666666,998.8333333333334,23.912499999999998,0.0,1.2083333333333333
2014-07-05,2667.0,2814.0,48.0,1043.0,27200.0,2435.0,27.833333333333332,1000.6708333333332,22.354166666666668,0.0,1.5250000000000001
2014-07-06,4414.0,4465.0,273.0,654.0,33200.0,3288.0,28.525000000000002,998.8249999999999,23.8125,0.0,1.2166666666666666
2014-07-07,3830.0,3986.0,49.0,898.0,34900.0,2578.0,28.75,996.5124999999999,23.95,0.0,1.1875
2014-07-08,2289.0,2622.0,345.0,1010.0,21600.0,1619.0,28.491666666666664,996.3166666666666,17.8625,0.0,1.5166666666666666
2014-07-09,598.0,1351.0,101.0,1316.0,15900.0,1215.0,27.295833333333334,998.2624999999999,16.337500000000002,0.0,1.1875
2014-07-10,875.0,1552.0,375.0,1874.0,20100.0,2587.0,29.587500000000002,993.9625,16.691666666666666,0.0,1.7666666666666666
2014-07-11,788.0,1371.0,78.0,1801.0,18600.0,4165.0,29.079166666666666,993.9791666666666,16.1125,0.0,1.2375
2014-07-12,283.0,813.0,53.0,769.0,10200.0,1996.0,28.5,996.4875000000001,13.825000000000001,0.0,1.5125
2014-07-13,409.0,1349.0,66.0,1021.0,13600.0,1537.0,27.504166666666666,996.4875000000001,15.908333333333333,0.09583333333333333,1.1708333333333334
2014-07-14,615.0,1360.0,101.0,1184.0,17000.0,2357.0,28.45,996.4333333333334,17.020833333333332,0.0,0.9416666666666665
2014-07-15,1100.0,2959.0,127.0,635.0,17900.0,3238.0,27.175,997.7375000000001,19.566666666666666,0.09999999999999999,1.7750000000000001
2014-07-16,2577.0,2797.0,273.0,1164.0,24700.0,2163.0,24.787499999999998,997.875,22.325,1.2375,1.0708333333333333
2014-07-17,3152.0,3182.0,84.0,1138.0,47900.0,1739.0,25.46666666666667,1000.0416666666666,23.25,0.0,0.8583333333333334
2014-07-18,2984.0,3097.0,318.0,969.0,37300.0,2766.0,29.104166666666668,1001.0666666666666,24.71666666666667,0.0,1.1166666666666667
2014-07-19,1544.0,2045.0,48.0,657.0,17500.0,2560.0,30.695833333333336,1002.0541666666667,25.02916666666667,0.0,1.3
2014-07-20,1494.0,1856.0,71.0,545.0,19300.0,2735.0,30.8125,998.5791666666668,25.4875,0.0,1.8416666666666668
2014-07-21,611.0,915.0,129.0,751.0,13400.0,1571.0,30.458333333333332,996.3541666666666,19.854166666666668,0.004166666666666667,2.0375
2014-07-22,284.0,863.0,163.0,980.0,13700.0,775.0,26.570833333333336,1000.6041666666666,18.770833333333332,0.0,0.7999999999999999
2014-07-23,645.0,2028.0,109.0,1712.0,20900.0,977.0,25.495833333333334,998.1,21.712500000000002,0.0,0.25833333333333336
2014-07-24,1599.0,2768.0,205.0,2010.0,27400.0,1209.0,25.849999999999998,999.7083333333334,22.008333333333336,0.008333333333333333,0.6166666666666667
2014-07-25,1617.0,1998.0,218.0,1203.0,34000.0,2693.0,27.641666666666666,999.9041666666667,18.608333333333334,0.0,1.3
2014-07-26,2298.0,3262.0,247.0,975.0,30900.0,3515.0,28.900000000000002,1002.2583333333333,19.716666666666665,0.0,1.7083333333333333
2014-07-27,2414.0,3523.0,454.0,841.0,24700.0,3702.0,29.15416666666667,1001.8375,20.116666666666667,0.0,1.7666666666666666
2014-07-28,2701.0,3330.0,225.0,713.0,23900.0,3314.0,29.1125,997.8541666666666,21.575,0.0,1.741666666666667
2014-07-29,2619.0,3218.0,129.0,542.0,20900.0,3397.0,28.900000000000002,996.9333333333334,22.416666666666668,0.09583333333333334,2.2916666666666665
2014-07-30,2790.0,2880.0,67.0,782.0,36700.0,2386.0,25.55,999.7416666666667,23.641666666666666,0.5166666666666667,0.7000000000000001
2014-07-31,4469.0,4482.0,52.0,864.0,41100.0,2847.0,27.729166666666668,1000.8958333333334,23.945833333333336,0.0,1.0708333333333333
2014-08-01,3391.0,3433.0,57.0,879.0,34600.0,2813.0,28.125,1000.2791666666667,24.495833333333334,0.008333333333333333,0.9833333333333334
2014-08-02,2874.0,3054.0,53.0,1126.0,29100.0,2391.0,29.458333333333332,997.1875,25.416666666666668,0.0,1.0625
2014-08-03,2741.0,3034.0,71.0,1071.0,28400.0,2727.0,29.379166666666666,995.1458333333334,25.666666666666668,0.0,0.8041666666666667
2014-08-04,945.0,1137.0,48.0,1265.0,20800.0,770.0,23.7375,998.7458333333334,22.383333333333336,0.5,0.9500000000000001
2014-08-05,625.8,1196.8,131.5,1153.0,15900.0,1412.8,25.354166666666668,1000.8958333333334,20.2375,0.0,0.8791666666666668
2014-08-06,990.0,1723.0,69.0,1526.0,16200.0,1534.0,27.5625,1001.5,17.349999999999998,0.0,1.1208333333333333
2014-08-07,1952.0,2603.0,281.0,1469.0,31300.0,2859.0,27.433333333333334,1003.2125,18.204166666666666,0.0,1.6333333333333335
2014-08-08,1748.0,2238.0,178.0,1157.0,24600.0,3192.0,26.84583333333333,1002.5416666666666,17.8125,0.0,1.4625000000000001
2014-08-09,2464.0,2827.0,281.0,905.0,26400.0,3237.0,25.525000000000002,1000.125,18.8875,0.5791666666666667,1.2416666666666667
2014-08-10,1156.0,1417.0,56.0,882.0,17300.0,2677.0,25.925,997.2833333333333,20.204166666666666,0.004166666666666667,1.2750000000000001
2014-08-11,1159.0,1439.0,51.0,1042.0,12700.0,1940.0,27.879166666666666,998.5208333333334,15.204166666666666,0.0,1.3875
2014-08-12,1127.0,1394.0,94.0,1238.0,16300.0,2263.0,26.145833333333332,1000.1208333333334,15.870833333333332,0.14583333333333334,1.1083333333333334
2014-08-13,1248.0,670.4,48.0,1023.2,17500.0,1318.4,20.6125,1002.6041666666666,20.145833333333332,0.7708333333333334,0.7458333333333332
2014-08-14,1248.0,911.0,79.0,1134.0,13300.0,1716.0,23.09166666666667,1001.6541666666667,18.241666666666667,0.004166666666666667,1.0458333333333334
2014-08-15,997.0,1454.0,101.0,1382.0,15500.0,1947.0,25.454166666666666,1000.6999999999999,17.825,0.0,1.2375
2014-08-16,1443.0,2278.0,133.0,1479.0,24000.0,2887.0,26.65416666666667,1001.8166666666666,18.883333333333333,0.0,1.0250000000000001
2014-08-17,1184.0,1744.0,89.0,833.0,20300.0,3195.0,26.212500000000002,1004.0458333333332,18.3875,0.0,1.4208333333333334
2014-08-18,1540.0,1809.0,105.0,874.0,23100.0,2955.0,26.245833333333334,1005.7416666666667,19.108333333333334,0.0,1.4041666666666668
2014-08-19,2138.0,2727.0,143.0,1110.0,26200.0,2983.0,26.833333333333332,1005.1291666666666,20.083333333333332,0.0,1.3625
2014-08-20,2625.1,3306.4,390.0,993.4,28800.0,3155.1,27.400000000000002,1002.5291666666667,21.1875,0.0,1.4249999999999998
2014-08-21,3204.0,3833.0,282.0,1237.0,30600.0,2958.0,26.629166666666666,1001.2416666666667,21.8625,0.0625,0.9541666666666666
2014-08-22,1411.0,1952.0,65.0,1648.0,23000.0,1402.0,24.02916666666667,1001.6041666666666,21.129166666666666,0.004166666666666667,0.6625
2014-08-23,2923.0,3314.0,116.0,1619.0,29900.0,2764.0,26.504166666666666,999.3916666666668,21.479166666666668,0.1791666666666667,1.3208333333333333
2014-08-24,445.0,893.0,128.0,788.0,12700.0,1611.0,26.358333333333334,1001.3916666666668,15.583333333333334,0.004166666666666667,1.7249999999999999
2014-08-25,474.0,816.0,101.0,986.0,12400.0,1623.0,26.433333333333334,1005.2208333333333,13.2875,0.0,1.3083333333333333
2014-08-26,628.0,1392.0,131.0,1644.0,14200.0,1557.0,25.587500000000002,1007.0083333333333,11.991666666666667,0.0,0.8458333333333333
2014-08-27,1262.0,2544.0,207.0,1798.0,19200.0,2271.0,25.525000000000002,1007.1625,15.058333333333332,0.0,1.1875
2014-08-28,2031.7,2710.3,180.8,1573.2,24600.0,2084.5,23.995833333333334,1008.5458333333332,19.179166666666667,0.029166666666666664,1.0041666666666667
2014-08-29,1796.0,1838.0,93.0,938.0,25100.0,2671.0,23.05,1009.5875,18.929166666666667,0.0,0.7541666666666668
2014-08-30,3589.0,3664.0,132.0,1786.0,42800.0,903.0,23.53333333333333,1008.6791666666667,21.34583333333333,0.04583333333333334,1.1791666666666667
2014-08-31,1774.0,1827.0,55.0,929.0,26600.0,2004.0,22.808333333333334,1007.1833333333334,20.429166666666667,1.0666666666666667,1.1458333333333333
2014-09-01,2711.7,2730.7,90.0,1414.5,42700.0,1203.2,22.5,1006.725,21.675,0.6458333333333334,0.65
2014-09-02,588.0,610.0,48.0,990.0,23300.0,1361.0,20.145833333333332,1004.9250000000001,19.7,0.7625000000000001,1.1500000000000001
2014-09-03,401.0,690.0,118.0,1102.0,14400.0,1283.0,22.724999999999998,1003.4,15.25,0.0,1.4791666666666667
2014-09-04,1044.0,2005.0,115.0,1791.0,22600.0,1732.0,24.75,999.2125,16.641666666666666,0.0,1.2874999999999999
